Tilelink,LinkURL,Desc,Price Num,Details,Address,NeighbCityState
"$64,900
4bd
2ba
1,564 sqft
1121 Forbes St",https://www.trulia.com/property/3233360418-1121-Forbes-St-Kalamazoo-MI-49006,,"$64,900 ","4bd; 2ba; 1,564 sqft",1121 Forbes St,"West Douglas, Kalamazoo, MI"
"Pending
$649,900
4bd
6ba
7,105 sqft
9365 Himalayas Ave",https://www.trulia.com/property/31939342-9365-Himalayas-Ave-Kalamazoo-MI-49009,Pending; Pending,"$649,900 ","4bd; 6ba; 7,105 sqft",9365 Himalayas Ave,"Kalamazoo, MI"
"$79,999
3bd
2ba
1,512 sqft
3020 Fulford St",https://www.trulia.com/property/3255658535-3020-Fulford-St-Kalamazoo-MI-49001,,"$79,999 ","3bd; 2ba; 1,512 sqft",3020 Fulford St,"Millwood, Kalamazoo, MI"
"Foreclosure
$47,500
3bd
1ba
1,016 sqft
817 Craft Ave",https://www.trulia.com/property/3231246491-817-Craft-Ave-Kalamazoo-MI-49048,Foreclosure; Foreclosure; Foreclosure,"$47,500 ","3bd; 1ba; 1,016 sqft",817 Craft Ave,"Eastwood, Kalamazoo, MI"
"$369,900
5bd
5ba
4,787 sqft
10529 W O Ave",https://www.trulia.com/property/1066481636-10529-W-O-Ave-Kalamazoo-MI-49009,,"$369,900 ","5bd; 5ba; 4,787 sqft",10529 W O Ave,"Kalamazoo, MI"
"Pending
$39,900
921 N 5th St",https://www.trulia.com/property/3258698786-921-N-5th-St-Kalamazoo-MI-49009,Pending; Pending; Pending,"$39,900 ",,921 N 5th St,"Kalamazoo, MI"
"$43,100
2bd
1ba
800 sqft
1241 Foster Ave",https://www.trulia.com/property/3212769729-1241-Foster-Ave-Kalamazoo-MI-49048,,"$43,100 ",2bd; 1ba; 800 sqft,1241 Foster Ave,"Kalamazoo, MI"
"$424,000
4bd
4ba
3,851 sqft
2210 Crane Ave",https://www.trulia.com/property/3099476301-2210-Crane-Ave-Kalamazoo-MI-49001,,"$424,000 ","4bd; 4ba; 3,851 sqft",2210 Crane Ave,"Westnedge Hill, Kalamazoo, MI"
"$204,500
6bd
4ba
2,522 sqft
2873 Nordic Ave",https://www.trulia.com/property/3207415365-2873-Nordic-Ave-Kalamazoo-MI-49004,,"$204,500 ","6bd; 4ba; 2,522 sqft",2873 Nordic Ave,"Kalamazoo, MI"
"Pending
$106,900
3bd
3ba
1,716 sqft
225 Durness Ct",https://www.trulia.com/property/3256366914-225-Durness-Ct-Kalamazoo-MI-49006,Pending; Pending; Pending,"$106,900 ","3bd; 3ba; 1,716 sqft",225 Durness Ct,"Westwood (East), Kalamazoo, MI"
"$449,900
6bd
5ba
5,672 sqft
5786 Blue Jay Dr",https://www.trulia.com/property/3081010405-5786-Blue-Jay-Dr-Kalamazoo-MI-49009,,"$449,900 ","6bd; 5ba; 5,672 sqft",5786 Blue Jay Dr,"Kalamazoo, MI"
"For Sale By Owner
$325,000
1bd
1ba
1,016 sqft
418 W Crooked Lake Dr",https://www.trulia.com/property/42193474-418-W-Crooked-Lake-Dr-Kalamazoo-MI-49009,For Sale By Owner; For Sale By Owner; For Sale By Owner,"$325,000 ","1bd; 1ba; 1,016 sqft",418 W Crooked Lake Dr,"Kalamazoo, MI"
"Pending
$650,000
6bd
5ba
5,842 sqft
1504 N 6th St",https://www.trulia.com/property/29690010-1504-N-6th-St-Kalamazoo-MI-49009,Pending; Pending; Pending,"$650,000 ","6bd; 5ba; 5,842 sqft",1504 N 6th St,"Kalamazoo, MI"
"$169,900
4bd
2ba
2,304 sqft
6949 Springbrook Ave",https://www.trulia.com/property/3118847404-6949-Springbrook-Ave-Kalamazoo-MI-49004,,"$169,900 ","4bd; 2ba; 2,304 sqft",6949 Springbrook Ave,"Kalamazoo, MI"
"$229,900
5bd
4ba
3,451 sqft
3481 Oranoco St",https://www.trulia.com/property/3243127807-3481-Oranoco-St-Kalamazoo-MI-49048,,"$229,900 ","5bd; 4ba; 3,451 sqft",3481 Oranoco St,"Kalamazoo, MI"
"$55,900
3bd
1ba
1,200 sqft
504 Lum Ave",https://www.trulia.com/property/3059162617-504-Lum-Ave-Kalamazoo-MI-49048,,"$55,900 ","3bd; 1ba; 1,200 sqft",504 Lum Ave,"Eastwood, Kalamazoo, MI"
"$58,000
3bd
2ba
1,221 sqft
211 W Emerson St",https://www.trulia.com/property/3214489604-211-W-Emerson-St-Kalamazoo-MI-49001,,"$58,000 ","3bd; 2ba; 1,221 sqft",211 W Emerson St,"Southside, Kalamazoo, MI"
"Foreclosure
$42,500
3bd
2ba
1,448 sqft
5354 Percy Ave",https://www.trulia.com/property/3238431936-5354-Percy-Ave-Kalamazoo-MI-49048,Foreclosure; Foreclosure; Foreclosure,"$42,500 ","3bd; 2ba; 1,448 sqft",5354 Percy Ave,"Kalamazoo, MI"
"Foreclosure
$63,831
428 Ranney St",https://www.trulia.com/property/3257309232-428-Ranney-St-Kalamazoo-MI-49001,Foreclosure; Foreclosure; Foreclosure,"$63,831 ",,428 Ranney St,"Vine, Kalamazoo, MI"
"Foreclosure
$37,900
4bd
2ba
844 sqft
1405 Forbes St",https://www.trulia.com/property/3226689544-1405-Forbes-St-Kalamazoo-MI-49006,Foreclosure; Foreclosure; Foreclosure,"$37,900 ",4bd; 2ba; 844 sqft,1405 Forbes St,"West Douglas, Kalamazoo, MI"
"Foreclosure
$49,440
4bd
2ba
1,565 sqft
1412 E Main St",https://www.trulia.com/property/3239461259-1412-E-Main-St-Kalamazoo-MI-49048,Foreclosure; Foreclosure; Foreclosure,"$49,440 ","4bd; 2ba; 1,565 sqft",1412 E Main St,"Eastside, Kalamazoo, MI"
"$25,000
3bd
1ba
882 sqft
1011 E Crosstown Pkwy",https://www.trulia.com/property/3255818649-1011-E-Crosstown-Pkwy-Kalamazoo-MI-49001,,"$25,000 ",3bd; 1ba; 882 sqft,1011 E Crosstown Pkwy,"Edison, Kalamazoo, MI"
"$59,999
2bd
1ba
725 sqft
3419 Ash St",https://www.trulia.com/property/3124499141-3419-Ash-St-Kalamazoo-MI-49001,,"$59,999 ",2bd; 1ba; 725 sqft,3419 Ash St,"South Westnedge, Kalamazoo, MI"
"$28,900
5677 Coddington Ln",https://www.trulia.com/property/1064045174-5677-Coddington-Ln-Kalamazoo-MI-49009,,"$28,900 ",,5677 Coddington Ln,"Kalamazoo, MI"
"$59,999
3bd
2ba
1,519 sqft
1825 S Burdick St",https://www.trulia.com/property/3117053464-1825-S-Burdick-St-Kalamazoo-MI-49001,,"$59,999 ","3bd; 2ba; 1,519 sqft",1825 S Burdick St,"Southside, Kalamazoo, MI"
"$69,900
2bd
1ba
1,000 sqft
3011 Riverview Dr",https://www.trulia.com/property/3151033071-3011-Riverview-Dr-Kalamazoo-MI-49004,,"$69,900 ","2bd; 1ba; 1,000 sqft",3011 Riverview Dr,"Burke Acres, Kalamazoo, MI"
"Pending
$255,000
4bd
3ba
3,320 sqft
5116 Swallow Ave",https://www.trulia.com/property/1031376210-5116-Swallow-Ave-Kalamazoo-MI-49009,Pending; Pending,"$255,000 ","4bd; 3ba; 3,320 sqft",5116 Swallow Ave,"Kalamazoo, MI"
"Pending
$55,000
2bd
1ba
329 G Ave",https://www.trulia.com/property/3243294568-329-G-Ave-Kalamazoo-MI-49004,Pending; Pending,"$55,000 ",2bd; 1ba,329 G Ave,"Kalamazoo, MI"
"$176,900
2bd
3ba
2,455 sqft
126 Merriweather Ln",https://www.trulia.com/property/3257081189-126-Merriweather-Ln-Kalamazoo-MI-49006,,"$176,900 ","2bd; 3ba; 2,455 sqft",126 Merriweather Ln,"Westwood (East), Kalamazoo, MI"
"Pending
$64,888
3bd
1ba
1,117 sqft
1224 Upland Dr",https://www.trulia.com/property/42512096-1224-Upland-Dr-Kalamazoo-MI-49048,Pending; Pending,"$64,888 ","3bd; 1ba; 1,117 sqft",1224 Upland Dr,"Eastwood, Kalamazoo, MI"
"New Construction
$177,900+
3bd
2ba
1,743 sqft
Classics 1750 Plan in Prairieview Farms",https://www.trulia.com/builder-community/Prairieview-Farms-3243315968/new-home/Classics-1750-Plan/3243317134,New Construction; New Construction,"$177,900+","3bd; 2ba; 1,743 sqft",Classics 1750 Plan in Prairieview Farms,
"Pending
$57,900
2bd
1ba
720 sqft
1526 Upland Dr",https://www.trulia.com/property/3008194759-1526-Upland-Dr-Kalamazoo-MI-49048,Pending; Pending,"$57,900 ",2bd; 1ba; 720 sqft,1526 Upland Dr,"Eastwood, Kalamazoo, MI"
"Pending
$339,000
4bd
3ba
3,028 sqft
2133 Oakland Dr",https://www.trulia.com/property/3232022791-2133-Oakland-Dr-Kalamazoo-MI-49008,Pending; Pending; Pending,"$339,000 ","4bd; 3ba; 3,028 sqft",2133 Oakland Dr,"Oakland-Winchell, Kalamazoo, MI"
"$184,900
3bd
2ba
1,940 sqft
2910 Duchess Dr",https://www.trulia.com/property/3241105783-2910-Duchess-Dr-Kalamazoo-MI-49008,,"$184,900 ","3bd; 2ba; 1,940 sqft",2910 Duchess Dr,"Westnedge Hill, Kalamazoo, MI"
"Pending
$175,000
3bd
3ba
2,002 sqft
6708 Mickeys Trl",https://www.trulia.com/property/3242554111-6708-Mickeys-Trl-Kalamazoo-MI-49009,Pending; Pending; Pending,"$175,000 ","3bd; 3ba; 2,002 sqft",6708 Mickeys Trl,"Kalamazoo, MI"
"$159,000
3bd
3ba
2,282 sqft
2726 Bronson Cir",https://www.trulia.com/property/3252597647-2726-Bronson-Cir-Kalamazoo-MI-49008,,"$159,000 ","3bd; 3ba; 2,282 sqft",2726 Bronson Cir,"Westnedge Hill, Kalamazoo, MI"
"Pending
$59,900
3bd
1ba
1,058 sqft
5307 Weller St",https://www.trulia.com/property/3256025816-5307-Weller-St-Kalamazoo-MI-49004,Pending; Pending; Pending,"$59,900 ","3bd; 1ba; 1,058 sqft",5307 Weller St,"Kalamazoo, MI"
"$159,900
3bd
2ba
1228 Royce Ave",https://www.trulia.com/property/3258444072-1228-Royce-Ave-Kalamazoo-MI-49001,,"$159,900 ",3bd; 2ba,1228 Royce Ave,"Millwood, Kalamazoo, MI"
"$54,900
2bd
2ba
894 sqft
3647 Kenbrooke Ct",https://www.trulia.com/property/3242773212-3647-Kenbrooke-Ct-Kalamazoo-MI-49006,,"$54,900 ",2bd; 2ba; 894 sqft,3647 Kenbrooke Ct,"Knollwood, Kalamazoo, MI"
"Pending
$249,900
3bd
3ba
2,948 sqft
9461 Highland View Dr",https://www.trulia.com/property/3233972273-9461-Highland-View-Dr-Kalamazoo-MI-49009,Pending; Pending; Pending,"$249,900 ","3bd; 3ba; 2,948 sqft",9461 Highland View Dr,"Kalamazoo, MI"
"Pending
$223,000
4bd
3ba
2,264 sqft
6219 Stable Glen Ct",https://www.trulia.com/property/3242170450-6219-Stable-Glen-Ct-Kalamazoo-MI-49009,Pending; Pending; Pending,"$223,000 ","4bd; 3ba; 2,264 sqft",6219 Stable Glen Ct,"Kalamazoo, MI"
"$29,900
3bd
1ba
1,515 sqft
526 Elizabeth St",https://www.trulia.com/property/3231999854-526-Elizabeth-St-Kalamazoo-MI-49007,,"$29,900 ","3bd; 1ba; 1,515 sqft",526 Elizabeth St,"Northside, Kalamazoo, MI"
"$6,500
1939 Portage St",https://www.trulia.com/property/3023628373-1939-Portage-St-Kalamazoo-MI-49001,,"$6,500 ",,1939 Portage St,"Edison, Kalamazoo, MI"
"Pending
$235,000
4bd
3ba
2,528 sqft
471 W South St #101",https://www.trulia.com/property/3244273077-471-W-South-St-101-Kalamazoo-MI-49007,Pending; Pending; Pending,"$235,000 ","4bd; 3ba; 2,528 sqft",471 W South St #101,"Central Business District, Kalamazoo, MI"
"$299,900
3bd
2ba
1,960 sqft
910 Edgemoor Ave",https://www.trulia.com/property/3257452802-910-Edgemoor-Ave-Kalamazoo-MI-49008,,"$299,900 ","3bd; 2ba; 1,960 sqft",910 Edgemoor Ave,"Westnedge Hill, Kalamazoo, MI"
"$85,900
3bd
1ba
866 sqft
739 Denway Dr",https://www.trulia.com/property/3246348435-739-Denway-Dr-Kalamazoo-MI-49008,,"$85,900 ",3bd; 1ba; 866 sqft,739 Denway Dr,"South Westnedge, Kalamazoo, MI"
"$389,907
4bd
4ba
3,886 sqft
6929 Northstar Ave",https://www.trulia.com/property/3243304967-6929-Northstar-Ave-Kalamazoo-MI-49009,,"$389,907 ","4bd; 4ba; 3,886 sqft",6929 Northstar Ave,"Kalamazoo, MI"
"$69,900
2bd
1ba
791 sqft
1419 Upland Dr",https://www.trulia.com/property/3963451-1419-Upland-Dr-Kalamazoo-MI-49048,,"$69,900 ",2bd; 1ba; 791 sqft,1419 Upland Dr,"Eastwood, Kalamazoo, MI"
"$67,900
2bd
2ba
1,150 sqft
1310 Lake St",https://www.trulia.com/property/3258014033-1310-Lake-St-Kalamazoo-MI-49001,,"$67,900 ","2bd; 2ba; 1,150 sqft",1310 Lake St,"Edison, Kalamazoo, MI"
"$118,900
3bd
2ba
1,958 sqft
2125 Roseland Ave",https://www.trulia.com/property/3066875452-2125-Roseland-Ave-Kalamazoo-MI-49001,,"$118,900 ","3bd; 2ba; 1,958 sqft",2125 Roseland Ave,"Millwood, Kalamazoo, MI"
"$370,000
3bd
3ba
3,908 sqft
2512 Sheffield Dr",https://www.trulia.com/property/3254088087-2512-Sheffield-Dr-Kalamazoo-MI-49008,,"$370,000 ","3bd; 3ba; 3,908 sqft",2512 Sheffield Dr,"Oakland-Winchell, Kalamazoo, MI"
"$48,900
3bd
2ba
960 sqft
3408 Red Clover Rd",https://www.trulia.com/property/3257842355-3408-Red-Clover-Rd-Kalamazoo-MI-49004,,"$48,900 ",3bd; 2ba; 960 sqft,3408 Red Clover Rd,"Kalamazoo, MI"
"$249,900
3bd
2ba
2,186 sqft
7153 N Sprinkle Rd",https://www.trulia.com/property/3235367022-7153-N-Sprinkle-Rd-Kalamazoo-MI-49004,,"$249,900 ","3bd; 2ba; 2,186 sqft",7153 N Sprinkle Rd,"Kalamazoo, MI"
"$464,390
2bd
2ba
1,885 sqft
2903 Woodgate Ln",https://www.trulia.com/property/3238245674-2903-Woodgate-Ln-Kalamazoo-MI-49008,,"$464,390 ","2bd; 2ba; 1,885 sqft",2903 Woodgate Ln,"Kalamazoo, MI"
"Pending
$465,000
4bd
3ba
4,135 sqft
5201 Colony Woods Dr",https://www.trulia.com/property/3243828043-5201-Colony-Woods-Dr-Kalamazoo-MI-49009,Pending; Pending; Pending,"$465,000 ","4bd; 3ba; 4,135 sqft",5201 Colony Woods Dr,"Kalamazoo, MI"
"Pending
$189,900
3bd
2ba
1,730 sqft
3920 Reynolds St",https://www.trulia.com/property/3256965303-3920-Reynolds-St-Kalamazoo-MI-49048,Pending; Pending; Pending,"$189,900 ","3bd; 2ba; 1,730 sqft",3920 Reynolds St,"Kalamazoo, MI"
"$329,900
5bd
4ba
3,161 sqft
45 Winterwood Ln",https://www.trulia.com/property/3258593861-45-Winterwood-Ln-Kalamazoo-MI-49009,,"$329,900 ","5bd; 4ba; 3,161 sqft",45 Winterwood Ln,"Kalamazoo, MI"
"$320,000
4bd
3ba
2,759 sqft
2777 Bronson Blvd",https://www.trulia.com/property/28360921-2777-Bronson-Blvd-Kalamazoo-MI-49008,,"$320,000 ","4bd; 3ba; 2,759 sqft",2777 Bronson Blvd,"Westnedge Hill, Kalamazoo, MI"
"Pending
$199,500
3bd
3ba
2,176 sqft
6424 Sturbridge Dr",https://www.trulia.com/property/3146028371-6424-Sturbridge-Dr-Kalamazoo-MI-49004,Pending; Pending,"$199,500 ","3bd; 3ba; 2,176 sqft",6424 Sturbridge Dr,"Kalamazoo, MI"
"Pending
$379,900
4bd
3ba
3,620 sqft
4049 Old Field Trl",https://www.trulia.com/property/3150209602-4049-Old-Field-Trl-Kalamazoo-MI-49008,Pending; Pending,"$379,900 ","4bd; 3ba; 3,620 sqft",4049 Old Field Trl,"Parkview Hills, Kalamazoo, MI"
"Pending
$169,900
4bd
2ba
2,658 sqft
5704 Elaine Ave",https://www.trulia.com/property/3191581418-5704-Elaine-Ave-Kalamazoo-MI-49048,Pending; Pending,"$169,900 ","4bd; 2ba; 2,658 sqft",5704 Elaine Ave,"Kalamazoo, MI"
"Pending
$298,000
4bd
3ba
3,436 sqft
4210 Old Colony Rd",https://www.trulia.com/property/3168012458-4210-Old-Colony-Rd-Kalamazoo-MI-49008,Pending; Pending,"$298,000 ","4bd; 3ba; 3,436 sqft",4210 Old Colony Rd,"South Westnedge, Kalamazoo, MI"
"$130,000
4bd
2ba
1,612 sqft
2608 Gull Rd",https://www.trulia.com/property/3258619543-2608-Gull-Rd-Kalamazoo-MI-49048,,"$130,000 ","4bd; 2ba; 1,612 sqft",2608 Gull Rd,"Eastwood, Kalamazoo, MI"
"$169,900
1005 S Westnedge Ave",https://www.trulia.com/property/3242096709-1005-S-Westnedge-Ave-Kalamazoo-MI-49008,,"$169,900 ",,1005 S Westnedge Ave,"Vine, Kalamazoo, MI"
"Pending
$62,900
3bd
1ba
948 sqft
1203 E Cork St",https://www.trulia.com/property/3225441089-1203-E-Cork-St-Kalamazoo-MI-49001,Pending; Pending; Pending,"$62,900 ",3bd; 1ba; 948 sqft,1203 E Cork St,"Millwood, Kalamazoo, MI"
"$295,000
4bd
4ba
3,380 sqft
7077 Dorval Rd",https://www.trulia.com/property/41711947-7077-Dorval-Rd-Kalamazoo-MI-49009,,"$295,000 ","4bd; 4ba; 3,380 sqft",7077 Dorval Rd,"Kalamazoo, MI"
"Pending
$319,000
3bd
3ba
3,327 sqft
23202 Sunset Dr",https://www.trulia.com/property/3243343010-23202-Sunset-Dr-Kalamazoo-MI-49009,Pending; Pending; Pending,"$319,000 ","3bd; 3ba; 3,327 sqft",23202 Sunset Dr,"Kalamazoo, MI"
"$179,900
4bd
2ba
1,775 sqft
1019 Northampton Rd",https://www.trulia.com/property/3222030437-1019-Northampton-Rd-Kalamazoo-MI-49006,,"$179,900 ","4bd; 2ba; 1,775 sqft",1019 Northampton Rd,"Westwood, Kalamazoo, MI"
"$19,900
4bd
1ba
1,010 sqft
529 Ada St",https://www.trulia.com/property/3253284342-529-Ada-St-Kalamazoo-MI-49007,,"$19,900 ","4bd; 1ba; 1,010 sqft",529 Ada St,"Northside, Kalamazoo, MI"
"$77,500
3bd
2ba
1,380 sqft
1520 E Alcott St",https://www.trulia.com/property/3006571988-1520-E-Alcott-St-Kalamazoo-MI-49001,,"$77,500 ","3bd; 2ba; 1,380 sqft",1520 E Alcott St,"Edison, Kalamazoo, MI"
"$39,900
2bd
1ba
672 sqft
3312 Lake St",https://www.trulia.com/property/3257368352-3312-Lake-St-Kalamazoo-MI-49048,,"$39,900 ",2bd; 1ba; 672 sqft,3312 Lake St,"Kalamazoo, MI"
"Pending
$49,500
3bd
1ba
1,588 sqft
605 S Park St",https://www.trulia.com/property/3218684634-605-S-Park-St-Kalamazoo-MI-49007,Pending; Pending; Pending,"$49,500 ","3bd; 1ba; 1,588 sqft",605 S Park St,"Vine, Kalamazoo, MI"
"$559,000
5bd
5ba
5,220 sqft
5284 Green Pine Ln",https://www.trulia.com/property/3101693263-5284-Green-Pine-Ln-Kalamazoo-MI-49009,,"$559,000 ","5bd; 5ba; 5,220 sqft",5284 Green Pine Ln,"Kalamazoo, MI"
"$339,000
4bd
3ba
2,985 sqft
7225 Owen Hills Ln",https://www.trulia.com/property/3185523848-7225-Owen-Hills-Ln-Kalamazoo-MI-49009,,"$339,000 ","4bd; 3ba; 2,985 sqft",7225 Owen Hills Ln,"Kalamazoo, MI"
"$275,000
4bd
4ba
3,550 sqft
4125 Durango St",https://www.trulia.com/property/3209463101-4125-Durango-St-Kalamazoo-MI-49048,,"$275,000 ","4bd; 4ba; 3,550 sqft",4125 Durango St,"Kalamazoo, MI"
"$465,000
4bd
4ba
3,255 sqft
2181 N 2nd St",https://www.trulia.com/property/3209538400-2181-N-2nd-St-Kalamazoo-MI-49009,,"$465,000 ","4bd; 4ba; 3,255 sqft",2181 N 2nd St,"Kalamazoo, MI"
"Pending
$179,900
4bd
2ba
1,728 sqft
6646 Tulsa Ave",https://www.trulia.com/property/3254526887-6646-Tulsa-Ave-Kalamazoo-MI-49048,Pending; Pending; Pending,"$179,900 ","4bd; 2ba; 1,728 sqft",6646 Tulsa Ave,"Kalamazoo, MI"
"$249,907
4bd
3ba
2,824 sqft
2520 W Main St",https://www.trulia.com/property/3256025836-2520-W-Main-St-Kalamazoo-MI-49006,,"$249,907 ","4bd; 3ba; 2,824 sqft",2520 W Main St,"Westwood (East), Kalamazoo, MI"
"$174,900
3bd
2ba
1,800 sqft
6692 E Main St",https://www.trulia.com/property/3256983110-6692-E-Main-St-Kalamazoo-MI-49048,,"$174,900 ","3bd; 2ba; 1,800 sqft",6692 E Main St,"Kalamazoo, MI"
"$603,750
6bd
5ba
6,077 sqft
7434 Breezy Meadow Ct",https://www.trulia.com/property/1051243004-7434-Breezy-Meadow-Ct-Kalamazoo-MI-49009,,"$603,750 ","6bd; 5ba; 6,077 sqft",7434 Breezy Meadow Ct,"Kalamazoo, MI"
"Pending
$99,900
4bd
2ba
1,822 sqft
1428 Homecrest Ave",https://www.trulia.com/property/3169577063-1428-Homecrest-Ave-Kalamazoo-MI-49001,Pending; Pending; Pending,"$99,900 ","4bd; 2ba; 1,822 sqft",1428 Homecrest Ave,"Millwood, Kalamazoo, MI"
"Pending
$490,000
5bd
5ba
4,927 sqft
8780 Maricopa Trl",https://www.trulia.com/property/3205008789-8780-Maricopa-Trl-Kalamazoo-MI-49009,Pending; Pending; Pending,"$490,000 ","5bd; 5ba; 4,927 sqft",8780 Maricopa Trl,"Kalamazoo, MI"
"New Construction
$254,900+
4bd
3ba
3,070 sqft
Traditions 3100 Plan in Sky King Meadows",https://www.trulia.com/builder-community/Sky-King-Meadows-3243315452/new-home/Traditions-3100-Plan/3243317596,New Construction; New Construction; New Construction,"$254,900+","4bd; 3ba; 3,070 sqft",Traditions 3100 Plan in Sky King Meadows,
"$89,900
2bd
1ba
810 sqft
1509 Kingston Ave",https://www.trulia.com/property/3256148432-1509-Kingston-Ave-Kalamazoo-MI-49001,,"$89,900 ",2bd; 1ba; 810 sqft,1509 Kingston Ave,"Millwood, Kalamazoo, MI"
"$449,000
6bd
4ba
3,918 sqft
7900 Interlochen St",https://www.trulia.com/property/1051243016-7900-Interlochen-St-Kalamazoo-MI-49009,,"$449,000 ","6bd; 4ba; 3,918 sqft",7900 Interlochen St,"Kalamazoo, MI"
"$124,900
4bd
2ba
2,095 sqft
1901 E Cork St",https://www.trulia.com/property/3005434338-1901-E-Cork-St-Kalamazoo-MI-49001,,"$124,900 ","4bd; 2ba; 2,095 sqft",1901 E Cork St,"Millwood, Kalamazoo, MI"
"$440,000
3bd
3ba
4,444 sqft
1525 Grand Ave",https://www.trulia.com/property/3245898773-1525-Grand-Ave-Kalamazoo-MI-49006,,"$440,000 ","3bd; 3ba; 4,444 sqft",1525 Grand Ave,"West Main HIll, Kalamazoo, MI"
"$300,000
3bd
3ba
1,860 sqft
7016 W O Ave",https://www.trulia.com/property/3256079427-7016-W-O-Ave-Kalamazoo-MI-49009,,"$300,000 ","3bd; 3ba; 1,860 sqft",7016 W O Ave,"Kalamazoo, MI"
"$69,900
639 W North St",https://www.trulia.com/property/3233226898-639-W-North-St-Kalamazoo-MI-49007,,"$69,900 ",,639 W North St,"Northside, Kalamazoo, MI"
"$49,000
830 Egleston Ave",https://www.trulia.com/property/1045907697-830-Egleston-Ave-Kalamazoo-MI-49001,,"$49,000 ",,830 Egleston Ave,"Edison, Kalamazoo, MI"
"$44,900
1424 Portage St",https://www.trulia.com/property/3034157125-1424-Portage-St-Kalamazoo-MI-49001,,"$44,900 ",,1424 Portage St,"Edison, Kalamazoo, MI"
"$49,500
1119 Lake St",https://www.trulia.com/property/3228249749-1119-Lake-St-Kalamazoo-MI-49001,,"$49,500 ",,1119 Lake St,"Edison, Kalamazoo, MI"
"For Sale By Owner
$2,500
1028 N Park St",https://www.trulia.com/property/3245651199-1028-N-Park-St-Kalamazoo-MI-49007,For Sale By Owner; For Sale By Owner; For Sale By Owner,"$2,500 ",,1028 N Park St,"Northside, Kalamazoo, MI"
"$84,900
3bd
1ba
1,901 sqft
1002 Cooper Ave",https://www.trulia.com/property/3171879562-1002-Cooper-Ave-Kalamazoo-MI-49048,,"$84,900 ","3bd; 1ba; 1,901 sqft",1002 Cooper Ave,"Eastwood, Kalamazoo, MI"
"$99,000
2bd
1ba
984 sqft
604 Gayle Ave",https://www.trulia.com/property/3212229152-604-Gayle-Ave-Kalamazoo-MI-49048,,"$99,000 ",2bd; 1ba; 984 sqft,604 Gayle Ave,"Eastwood, Kalamazoo, MI"
"$27,500
3bd
1ba
1,002 sqft
1019 N Church St",https://www.trulia.com/property/3232007784-1019-N-Church-St-Kalamazoo-MI-49007,,"$27,500 ","3bd; 1ba; 1,002 sqft",1019 N Church St,"Northside, Kalamazoo, MI"
"Foreclosure
$72,000
3bd
1ba
922 sqft
3311 Konkle St",https://www.trulia.com/property/3257040702-3311-Konkle-St-Kalamazoo-MI-49001,Foreclosure; Foreclosure; Foreclosure,"$72,000 ",3bd; 1ba; 922 sqft,3311 Konkle St,"Millwood, Kalamazoo, MI"
"$35,000
130 W Paterson St",https://www.trulia.com/property/1053461241-130-W-Paterson-St-Kalamazoo-MI-49007,,"$35,000 ",,130 W Paterson St,"Northside, Kalamazoo, MI"
"New Construction
$289,900+
4bd
3ba
3,423 sqft
Traditions 3390 Plan in Sky King Meadows",https://www.trulia.com/builder-community/Sky-King-Meadows-3243315452/new-home/Traditions-3390-Plan/3255711206,New Construction; New Construction; New Construction,"$289,900+","4bd; 3ba; 3,423 sqft",Traditions 3390 Plan in Sky King Meadows,
"$32,000
620 sqft
2829 McKinley St",https://www.trulia.com/property/3157974913-2829-McKinley-St-Kalamazoo-MI-49004,,"$32,000 ",620 sqft,2829 McKinley St,"Kalamazoo, MI"
"Pending
$45,000
2bd
1ba
698 sqft
2329 Benton Ave",https://www.trulia.com/property/3255958136-2329-Benton-Ave-Kalamazoo-MI-49008,Pending; Pending; Pending,"$45,000 ",2bd; 1ba; 698 sqft,2329 Benton Ave,"Oakwood, Kalamazoo, MI"
"$419,900
4bd
4ba
3,814 sqft
8328 Sierra Madre Trl",https://www.trulia.com/property/3161166063-8328-Sierra-Madre-Trl-Kalamazoo-MI-49009,,"$419,900 ","4bd; 4ba; 3,814 sqft",8328 Sierra Madre Trl,"Kalamazoo, MI"
"$449,900
6bd
5ba
4,330 sqft
124 Bulkley St",https://www.trulia.com/property/3169546129-124-Bulkley-St-Kalamazoo-MI-49006,,"$449,900 ","6bd; 5ba; 4,330 sqft",124 Bulkley St,"West Main HIll, Kalamazoo, MI"
"$495,000
5bd
4ba
4,500 sqft
8171 W Kl Ave",https://www.trulia.com/property/3210714559-8171-W-Kl-Ave-Kalamazoo-MI-49009,,"$495,000 ","5bd; 4ba; 4,500 sqft",8171 W Kl Ave,"Kalamazoo, MI"
"$124,900
4bd
2ba
1,466 sqft
130 Leona Ave",https://www.trulia.com/property/3214518570-130-Leona-Ave-Kalamazoo-MI-49001,,"$124,900 ","4bd; 2ba; 1,466 sqft",130 Leona Ave,"South Westnedge, Kalamazoo, MI"
"$55,999
4bd
1ba
1,473 sqft
1121 N Westnedge Ave",https://www.trulia.com/property/1070280196-1121-N-Westnedge-Ave-Kalamazoo-MI-49007,,"$55,999 ","4bd; 1ba; 1,473 sqft",1121 N Westnedge Ave,"Northside, Kalamazoo, MI"
